datetime;Rs;u2;Tmax;Tmin;RH;pr;ETo
2012-01-25;29.7;2.2;29.5;18.7;61.0;5.9;6.3
2012-01-26;30.6;2.2;28.2;13.6;52.9;0.0;6.3
2012-01-27;28.9;2.3;30.1;13.6;55.0;0.0;6.4
2012-01-28;29.8;1.8;32.0;13.9;53.4;0.0;6.4
2012-01-29;28.5;1.3;35.8;16.0;49.4;0.0;6.4
2012-01-30;26.0;1.2;36.7;18.9;48.5;0.0;6.2
2012-01-31;21.4;1.4;36.1;20.9;44.5;0.0;5.8
2012-02-01;11.2;1.9;29.3;21.1;60.2;0.0;3.8
2012-02-02;8.7;2.1;22.6;19.7;78.4;7.5;2.4
2012-02-03;8.7;1.2;23.9;19.9;86.7;5.7;2.1
2012-02-04;26.5;2.1;34.7;20.8;71.9;12.9;6.1
2012-02-05;16.7;2.4;33.4;21.6;76.8;9.3;4.4
2012-02-06;21.0;2.0;35.2;21.8;80.0;29.5;5.0
2012-02-07;15.5;1.6;30.6;19.0;83.3;26.0;3.5
2012-02-08;16.1;1.5;33.3;22.1;80.2;8.6;3.9
2012-02-09;23.4;2.5;29.9;19.0;74.4;3.2;5.1
2012-02-10;26.7;2.1;26.2;16.6;67.2;0.0;5.2
2012-02-11;29.4;1.2;27.8;14.8;57.7;0.0;5.4
2012-02-12;29.3;0.9;29.8;17.5;55.1;0.0;5.5
2012-02-13;28.9;1.1;31.5;16.8;53.5;0.0;5.7
2012-02-14;27.7;1.1;35.2;19.3;59.5;0.0;6.0
2012-02-15;25.8;1.2;35.3;21.6;59.6;0.0;5.9
2012-02-16;24.7;1.2;34.6;21.7;63.3;4.3;5.6
2012-02-17;16.3;1.4;33.0;19.1;74.4;29.0;4.0
2012-02-18;26.1;2.1;35.6;20.6;64.0;3.3;6.4
2012-02-19;25.0;1.9;36.1;23.4;60.0;0.0;6.4
2012-02-20;12.9;2.2;28.8;20.7;73.9;0.2;3.5
2012-02-21;8.9;1.4;24.1;18.9;86.0;17.2;2.1
2012-02-22;19.7;2.0;26.8;17.8;79.6;6.9;3.9
2012-02-23;27.0;1.2;29.8;18.4;67.8;0.0;5.2
2012-02-24;27.8;1.6;27.3;13.8;66.1;0.0;5.1
2012-02-25;14.2;1.8;26.8;16.2;82.2;0.0;3.1
2012-02-26;24.3;1.3;28.3;19.6;70.6;0.1;4.8
2012-02-27;26.9;1.2;29.3;15.8;54.9;0.0;5.2
2012-02-28;22.5;2.1;30.8;17.4;69.6;0.0;5.0
2012-02-29;6.8;1.9;21.3;18.3;90.3;17.1;1.6
2012-03-01;16.6;1.9;25.5;18.3;88.5;56.4;3.1
2012-03-02;25.5;1.1;25.5;15.6;77.0;1.1;4.4
2012-03-03;25.7;1.1;28.3;15.9;73.2;0.0;4.6
2012-03-04;25.9;0.9;30.7;17.3;72.2;0.0;4.9
2012-03-05;25.6;1.4;33.8;19.1;64.7;0.0;5.5
2012-03-06;20.6;1.4;33.8;21.5;66.6;0.0;4.8
2012-03-07;24.1;1.4;34.7;22.0;66.5;0.0;5.4
2012-03-08;20.9;1.4;30.0;20.9;78.1;0.0;4.3
2012-03-09;21.0;1.8;29.5;20.1;77.0;0.0;4.3
2012-03-10;23.9;1.2;34.1;19.5;70.1;0.0;5.1
2012-03-11;23.6;1.1;34.9;22.4;61.9;0.0;5.2
2012-03-12;20.2;1.7;34.8;21.1;60.2;0.0;5.1
2012-03-13;8.2;1.5;28.1;18.8;82.2;0.0;2.2
2012-03-14;22.8;1.9;27.0;17.1;74.9;2.1;4.3
2012-03-15;23.5;1.7;23.9;11.4;67.6;0.0;4.0
2012-03-16;24.6;1.4;25.5;12.5;67.4;0.0;4.2
2012-03-17;23.8;1.3;28.8;13.9;69.1;0.1;4.3
2012-03-18;22.1;1.2;32.6;16.6;62.8;0.0;4.6
2012-03-19;18.0;1.1;32.6;18.3;57.9;0.0;4.1
2012-03-20;7.9;1.5;25.1;18.7;70.9;0.0;2.4
2012-03-21;10.5;1.1;26.5;17.9;82.9;0.0;2.3
2012-03-22;19.2;1.3;27.6;17.1;76.2;0.2;3.6
2012-03-23;19.7;1.8;23.5;13.3;73.8;0.0;3.4
2012-03-24;22.8;1.2;23.8;11.5;65.6;0.1;3.7
2012-03-25;20.6;1.1;27.3;13.2;60.4;0.0;3.7
2012-03-26;11.0;1.3;23.7;15.1;77.7;5.8;2.3
2012-03-27;21.5;2.2;18.5;7.9;69.0;3.2;3.2
2012-03-28;22.6;1.3;20.1;5.5;63.3;0.0;3.2
2012-03-29;19.8;1.4;24.9;10.6;54.4;0.0;3.6
2012-03-30;21.6;0.9;26.2;14.3;54.5;0.0;3.6
2012-03-31;21.8;1.3;25.5;12.3;58.2;0.0;3.8
2012-04-01;21.0;1.1;31.0;14.4;60.1;0.0;4.0
2012-04-02;20.7;0.9;32.1;16.1;50.2;0.0;4.0
2012-04-03;10.4;1.0;28.7;17.1;58.8;0.0;2.7
2012-04-04;19.3;1.6;32.1;16.7;55.0;0.0;4.4
2012-04-05;10.2;2.1;25.3;16.2;76.7;32.6;2.5
2012-04-06;20.2;1.0;23.5;11.3;67.4;8.6;3.1
2012-04-07;20.4;1.4;26.2;14.1;57.1;0.0;3.7
2012-04-08;19.6;1.3;29.1;16.2;59.8;0.0;3.8
2012-04-09;18.5;2.2;26.6;12.3;74.1;0.0;3.5
2012-04-10;3.3;2.0;21.5;17.6;90.9;10.5;1.1
2012-04-11;12.2;1.0;25.5;18.8;86.4;64.0;2.3
2012-04-12;16.0;1.1;23.5;17.8;85.8;0.1;2.6
2012-04-13;10.4;1.2;22.3;15.1;85.9;1.2;1.9
2012-04-14;14.7;1.9;22.5;15.5;80.8;7.0;2.5
2012-04-15;15.1;1.0;24.5;13.8;79.8;0.0;2.5
2012-04-16;18.5;1.0;24.8;14.6;76.7;0.1;2.9
2012-04-17;17.3;0.9;26.0;14.7;76.3;0.0;2.8
2012-04-18;16.2;0.7;26.2;16.6;71.8;0.0;2.7
2012-04-19;7.1;1.7;22.0;17.5;79.8;11.9;1.8
2012-04-20;17.8;0.7;25.7;15.7;77.7;4.6;2.7
2012-04-21;14.4;1.8;21.7;14.2;74.9;0.0;2.5
2012-04-22;17.6;1.6;17.6;7.9;70.9;0.7;2.4
2012-04-23;14.9;1.4;18.5;9.3;69.4;0.0;2.2
2012-04-24;15.5;1.4;16.2;4.6;69.7;0.0;2.0
2012-04-25;14.1;1.5;18.0;5.6;66.6;0.0;2.2
2012-04-26;11.3;1.6;17.9;9.8;74.6;0.0;1.9
2012-04-27;17.1;1.3;16.8;5.8;73.1;0.4;2.1
2012-04-28;5.5;1.4;14.6;7.6;83.8;0.0;1.1
2012-04-29;8.1;1.6;14.7;7.3;82.8;0.7;1.3
2012-04-30;13.0;1.1;15.2;4.9;75.3;0.0;1.6
2012-05-01;16.3;0.8;18.1;6.9;73.4;0.0;1.9
2012-05-02;16.1;1.5;22.3;9.7;72.6;0.1;2.4
2012-05-03;16.0;1.1;23.8;10.1;70.2;0.0;2.4
2012-05-04;15.2;1.0;25.2;11.4;72.3;0.0;2.3
2012-05-05;14.8;1.1;25.3;14.4;74.9;0.0;2.3
2012-05-06;13.2;1.8;23.7;15.0;79.5;0.1;2.2
2012-05-07;13.6;1.3;25.8;15.3;74.4;0.0;2.4
2012-05-08;13.4;0.8;25.4;14.8;74.4;0.0;2.1
2012-05-09;14.1;1.2;26.6;16.0;71.6;0.0;2.4
2012-05-10;11.4;1.9;23.6;15.4;73.8;0.0;2.3
2012-05-11;13.9;1.0;22.5;12.4;75.6;0.5;1.9
2012-05-12;15.2;1.8;17.0;6.1;63.8;0.6;2.1
2012-05-13;14.6;0.8;17.0;6.3;73.1;0.0;1.6
2012-05-14;12.3;1.1;18.6;6.9;70.0;0.0;1.7
2012-05-15;14.5;1.4;21.3;7.9;67.4;0.0;2.1
2012-05-16;13.6;1.4;21.7;10.2;73.7;0.1;2.0
2012-05-17;12.8;1.4;22.5;10.1;77.8;0.0;1.9
2012-05-18;13.1;1.5;24.2;11.4;74.1;0.0;2.1
2012-05-19;6.3;1.4;20.8;13.4;77.1;0.0;1.5
2012-05-20;12.3;1.0;24.8;12.1;74.8;0.1;1.9
2012-05-21;13.0;0.9;25.8;14.1;70.2;0.0;2.0
2012-05-22;9.6;1.1;25.0;15.2;72.9;0.0;1.8
2012-05-23;4.3;1.3;18.7;14.0;86.8;4.5;1.0
2012-05-24;6.8;1.6;16.3;10.9;87.8;6.4;1.1
2012-05-25;9.7;1.5;19.2;12.7;84.4;0.1;1.4
2012-05-26;6.9;1.2;26.2;8.2;86.6;0.1;1.5
2012-05-27;6.3;1.2;16.8;5.3;77.4;0.1;1.2
2012-05-28;7.6;1.3;23.8;17.5;85.5;0.3;1.4
2012-05-29;7.3;1.9;27.2;20.5;84.7;0.3;1.7
2012-05-30;13.2;1.9;21.4;10.2;66.2;0.2;2.2
2012-05-31;12.8;0.8;18.7;7.4;62.5;0.0;1.5
2012-06-01;12.8;1.1;18.5;6.1;67.8;0.0;1.6
2012-06-02;7.4;1.9;19.2;7.7;76.4;0.0;1.5
2012-06-03;11.1;1.8;16.6;8.0;69.4;0.0;1.7
2012-06-04;11.4;1.2;14.3;6.6;72.3;0.0;1.3
2012-06-05;9.7;1.0;12.2;3.0;74.4;0.0;1.1
2012-06-06;8.4;2.0;12.5;0.9;75.1;0.0;1.3
2012-06-07;12.9;1.1;10.7;-2.7;62.3;0.0;1.2
2012-06-08;13.0;0.8;12.5;1.0;63.8;0.0;1.2
2012-06-09;12.1;1.0;14.4;0.2;57.5;0.0;1.3
2012-06-10;3.2;0.8;11.0;4.0;82.1;0.0;0.7
2012-06-11;10.1;1.0;18.8;8.1;86.8;2.6;1.2
2012-06-12;5.7;1.1;16.0;10.8;88.8;0.1;0.9
2012-06-13;9.5;2.5;28.1;14.3;75.4;0.1;2.4
2012-06-14;4.1;2.0;23.3;17.4;83.8;0.8;1.3
2012-06-15;2.1;1.8;19.0;14.7;89.2;35.2;0.9
2012-06-16;5.2;2.8;16.1;9.1;87.6;19.8;1.1
2012-06-17;4.3;2.2;12.6;5.6;86.9;3.3;0.9
2012-06-18;4.2;1.5;12.9;10.1;92.4;9.4;0.7
2012-06-19;3.5;1.0;11.0;8.5;85.8;0.6;0.8
2012-06-20;10.7;1.0;15.4;6.9;81.2;0.0;1.1
2012-06-21;4.2;0.8;10.2;6.7;92.0;0.1;0.6
2012-06-22;11.5;1.1;16.6;7.7;81.9;0.1;1.2
2012-06-23;12.1;1.3;16.9;5.2;81.9;0.0;1.3
2012-06-24;12.2;1.9;20.2;7.7;78.6;0.1;1.7
2012-06-25;10.2;1.8;15.4;7.5;76.8;0.0;1.4
2012-06-26;11.7;0.9;21.7;7.4;79.7;0.0;1.4
2012-06-27;12.0;1.9;23.2;12.5;77.9;0.1;1.9
2012-06-28;10.4;2.8;25.7;16.0;73.4;0.0;2.5
2012-06-29;5.7;3.2;23.8;17.7;74.4;0.0;2.2
2012-06-30;9.1;1.3;25.1;16.5;79.0;2.0;1.7
2012-07-01;6.8;2.5;25.4;18.2;66.6;0.0;2.4
2012-07-02;9.6;3.1;27.2;9.3;71.2;0.0;2.9
2012-07-03;2.6;3.7;9.3;6.6;92.5;10.8;0.6
2012-07-04;3.5;2.0;13.7;7.8;94.1;13.0;0.7
2012-07-05;10.1;2.3;12.6;6.8;80.9;20.0;1.2
2012-07-06;7.4;3.1;10.8;3.9;78.3;0.3;1.3
2012-07-07;13.0;1.6;10.0;0.9;69.4;1.7;1.3
2012-07-08;13.2;1.0;11.8;0.9;68.6;0.0;1.2
2012-07-09;11.5;1.3;17.2;2.2;76.8;0.0;1.4
2012-07-10;4.9;1.0;15.1;9.3;81.4;0.1;1.0
2012-07-11;12.8;1.2;10.0;2.2;76.6;0.7;1.1
2012-07-12;12.6;1.8;13.6;4.0;68.7;0.0;1.5
2012-07-13;13.0;1.9;17.5;2.6;61.7;0.0;2.0
2012-07-14;12.5;1.4;13.3;4.7;68.1;0.0;1.4
2012-07-15;13.1;2.3;9.9;0.2;69.9;0.0;1.4
2012-07-16;11.1;2.0;12.2;0.1;80.2;0.0;1.3
2012-07-17;12.0;1.4;14.8;4.1;78.9;0.0;1.3
2012-07-18;13.5;0.9;15.7;4.6;70.9;0.0;1.4
2012-07-19;13.6;1.8;18.1;6.6;72.8;0.0;1.8
2012-07-20;13.7;2.1;19.3;7.4;73.8;0.0;2.0
2012-07-21;11.1;2.1;21.1;9.4;70.6;0.0;2.1
2012-07-22;13.2;2.1;17.8;7.5;67.9;0.0;2.0
2012-07-23;12.1;1.6;19.1;5.1;78.2;0.0;1.7
2012-07-24;12.0;2.1;19.3;9.0;74.1;0.0;1.9
2012-07-25;14.5;1.5;11.1;-0.2;70.3;0.0;1.4
2012-07-26;14.0;0.7;18.7;3.9;61.7;0.0;1.6
2012-07-27;13.9;1.4;14.4;4.1;74.2;0.0;1.5
2012-07-28;12.5;1.0;17.0;5.2;73.2;0.1;1.5
2012-07-29;13.8;2.1;16.1;8.0;65.1;0.5;2.1
2012-07-30;15.1;3.1;12.8;0.6;64.6;0.0;2.1
2012-07-31;2.9;2.0;13.7;4.8;87.1;0.0;0.9
2012-08-01;8.4;1.5;22.8;12.5;87.6;13.4;1.5
2012-08-02;13.0;1.9;27.3;13.5;71.5;0.0;2.7
2012-08-03;10.5;2.5;27.3;15.7;60.8;0.1;3.2
2012-08-04;6.0;2.1;22.1;15.1;78.8;0.1;1.7
2012-08-05;11.0;2.6;16.9;9.2;82.3;0.1;1.7
2012-08-06;15.4;1.8;19.1;7.7;68.8;0.0;2.3
2012-08-07;14.0;1.6;24.8;9.9;70.4;0.0;2.5
2012-08-08;8.9;1.6;19.3;13.7;75.5;0.0;1.8
2012-08-09;15.3;1.9;21.0;8.9;67.4;0.0;2.5
2012-08-10;13.8;1.2;24.3;12.4;65.4;0.0;2.4
2012-08-11;14.6;2.1;29.5;14.5;63.6;0.0;3.5
2012-08-12;4.7;2.4;23.4;13.7;71.7;1.7;2.1
2012-08-13;11.5;2.1;18.9;7.7;84.1;10.0;1.8
2012-08-14;13.4;2.3;25.8;12.1;74.9;0.0;2.8
2012-08-15;9.9;2.2;26.0;16.4;70.3;0.0;2.7
2012-08-16;7.5;1.5;22.9;15.4;80.3;8.3;1.7
2012-08-17;4.4;1.7;18.8;16.0;81.8;2.8;1.4
2012-08-18;4.9;2.2;22.0;15.4;83.1;8.8;1.6
2012-08-19;7.1;1.4;19.7;14.5;89.4;16.9;1.3
2012-08-20;3.5;1.6;18.6;16.7;91.5;21.2;1.0
2012-08-21;16.9;2.7;20.1;13.5;81.2;20.6;2.5
2012-08-22;16.8;1.5;28.4;12.8;73.3;0.1;3.1
2012-08-23;17.6;2.8;29.0;16.4;61.2;0.0;4.3
2012-08-24;14.4;3.2;25.1;11.4;66.7;1.9;3.5
2012-08-25;18.0;3.0;12.8;6.5;76.1;13.2;2.2
2012-08-26;9.9;2.5;11.7;4.2;73.1;0.0;1.7
2012-08-27;14.0;2.3;13.7;4.5;77.5;0.0;1.9
2012-08-28;13.3;1.8;15.4;5.9;80.1;0.0;1.9
2012-08-29;8.7;1.3;17.2;6.5;83.6;0.1;1.5
2012-08-30;18.2;1.2;21.6;10.4;76.6;0.1;2.7
2012-08-31;11.6;0.8;24.0;12.8;75.4;0.0;2.1
2012-09-01;17.6;0.9;25.6;13.5;76.5;0.0;2.9
2012-09-02;18.0;1.1;28.3;17.9;71.3;0.0;3.3
2012-09-03;18.4;3.0;20.5;8.5;68.8;0.0;3.2
2012-09-04;17.9;2.4;24.5;9.4;69.8;0.0;3.4
2012-09-05;4.9;1.4;18.5;14.2;83.7;1.6;1.3
2012-09-06;4.8;2.2;17.7;14.3;88.9;17.2;1.2
2012-09-07;4.6;2.3;21.8;15.2;84.8;7.5;1.5
2012-09-08;6.6;1.0;18.2;12.8;88.8;7.4;1.3
2012-09-09;9.5;2.6;16.5;11.4;85.4;0.2;1.7
2012-09-10;11.5;3.0;17.3;11.8;81.1;2.1;2.1
2012-09-11;10.8;1.3;19.0;9.6;83.3;0.1;1.9
2012-09-12;18.4;1.1;22.3;11.4;74.9;0.1;2.9
2012-09-13;21.9;1.4;22.3;10.5;69.5;0.0;3.4
2012-09-14;18.9;1.3;25.4;10.6;75.7;2.6;3.2
2012-09-15;7.9;1.5;23.9;17.7;79.9;8.7;2.0
2012-09-16;12.8;1.8;26.6;17.7;81.1;29.5;2.7
2012-09-17;12.2;1.8;25.3;17.3;76.8;7.8;2.7
2012-09-18;4.5;2.1;20.5;16.6;92.5;39.7;1.2
2012-09-19;9.2;3.7;17.3;9.4;86.0;18.4;1.8
2012-09-20;20.7;1.3;17.6;6.3;71.5;0.8;2.9
2012-09-21;22.6;1.4;19.1;8.8;57.5;0.0;3.4
2012-09-22;22.8;0.9;19.3;7.2;58.2;0.0;3.2
2012-09-23;20.8;1.3;21.4;7.2;59.3;0.0;3.4
2012-09-24;17.3;1.6;26.8;10.0;65.5;0.0;3.6
2012-09-25;21.6;3.2;15.9;4.2;58.9;0.0;3.5
2012-09-26;24.7;1.9;15.2;2.8;62.9;0.0;3.2
2012-09-27;23.8;1.9;18.5;5.1;68.8;0.0;3.4
2012-09-28;22.6;2.1;20.2;8.2;61.2;0.0;3.8
2012-09-29;8.9;1.4;18.5;12.7;77.1;0.0;1.9
2012-09-30;21.7;1.2;25.6;11.0;74.1;0.9;3.7
2012-10-01;12.6;1.3;25.0;16.4;84.3;3.5;2.5
2012-10-02;3.4;2.2;19.6;16.3;93.4;7.7;1.0
2012-10-03;8.7;1.3;21.7;15.6;87.2;16.6;1.8
2012-10-04;21.8;0.9;23.5;13.4;78.6;0.2;3.6
2012-10-05;22.4;1.4;25.7;14.5;82.0;0.0;3.8
2012-10-06;5.6;2.1;22.1;15.0;88.2;9.6;1.5
2012-10-07;6.2;2.0;19.9;16.6;90.1;43.1;1.5
2012-10-08;5.5;1.9;19.6;17.1;91.4;47.2;1.3
2012-10-09;5.2;2.0;19.1;17.2;93.9;66.4;1.2
2012-10-10;17.6;3.3;19.8;13.4;84.1;34.8;2.9
2012-10-11;24.5;2.4;19.4;9.8;71.9;0.7;3.8
2012-10-12;23.6;2.1;21.5;8.5;74.2;0.0;3.8
2012-10-13;26.9;1.9;24.0;10.8;69.0;0.0;4.5
2012-10-14;27.0;1.8;25.1;11.5;66.9;0.1;4.7
2012-10-15;9.9;1.8;21.5;13.9;78.6;2.0;2.3
2012-10-16;21.4;3.9;21.3;14.6;74.6;12.0;3.9
2012-10-17;18.8;3.1;21.1;13.0;75.4;0.0;3.5
2012-10-18;27.5;1.0;22.9;11.4;74.0;0.1;4.3
2012-10-19;26.4;1.5;26.3;11.4;64.7;0.0;4.8
2012-10-20;14.1;1.4;24.8;14.6;74.4;0.0;3.0
2012-10-21;22.8;1.2;27.9;15.3;77.5;0.2;4.3
2012-10-22;12.0;1.9;25.0;17.8;83.8;6.9;2.6
2012-10-23;16.6;3.6;19.2;11.5;78.4;9.6;3.0
2012-10-24;24.4;1.3;23.1;10.0;67.6;0.8;4.1
2012-10-25;28.3;1.2;25.2;13.9;60.0;0.0;5.0
2012-10-26;27.8;1.6;27.5;11.9;65.6;0.0;5.1
2012-10-27;21.8;1.2;29.8;18.2;78.2;1.2;4.4
2012-10-28;11.6;1.3;25.1;19.4;86.0;0.6;2.5
2012-10-29;8.8;1.8;22.6;19.0;89.3;1.8;2.0
2012-10-30;14.7;1.9;24.6;18.5;81.1;13.5;3.1
2012-10-31;20.5;2.0;22.7;14.0;77.3;0.1;3.7
2012-11-01;28.5;1.9;24.3;13.9;72.7;0.3;4.9
2012-11-02;29.1;1.7;26.2;13.6;65.8;0.0;5.3
2012-11-03;29.8;1.3;27.9;13.6;53.2;0.0;5.6
2012-11-04;28.8;1.3;28.8;15.9;56.5;0.0;5.6
2012-11-05;29.1;1.1;30.4;16.4;52.8;0.0;5.8
2012-11-06;29.1;1.0;32.1;18.8;51.1;0.0;5.9
2012-11-07;22.8;1.1;32.0;19.0;51.2;0.0;5.1
2012-11-08;24.5;1.7;30.8;19.1;60.0;0.0;5.5
2012-11-09;25.4;1.8;32.4;19.2;62.9;0.0;5.8
2012-11-10;11.5;2.9;27.3;17.5;83.6;1.3;2.9
2012-11-11;13.4;3.0;22.3;16.0;86.3;24.5;2.7
2012-11-12;20.5;3.0;22.2;13.8;79.7;0.7;3.7
2012-11-13;24.9;2.7;22.3;10.0;71.4;0.1;4.4
2012-11-14;26.9;2.3;24.0;11.6;68.2;0.0;4.9
2012-11-15;28.6;2.3;26.1;12.6;67.6;0.1;5.4
2012-11-16;30.3;1.8;28.0;13.8;63.8;0.0;5.8
2012-11-17;29.1;1.7;28.0;14.0;61.2;0.0;5.7
2012-11-18;29.5;1.3;30.7;15.4;57.7;0.3;5.9
2012-11-19;24.0;1.8;29.4;16.8;72.3;14.7;5.0
2012-11-20;29.3;1.2;29.6;17.2;64.1;0.0;5.7
2012-11-21;30.8;1.5;30.0;16.5;59.3;0.3;6.2
2012-11-22;21.2;2.4;33.8;16.3;69.8;0.9;5.5
2012-11-23;12.9;1.3;25.4;18.8;82.7;4.2;2.8
2012-11-24;31.0;2.5;25.5;14.8;61.1;0.0;5.9
2012-11-25;30.9;1.8;24.4;11.8;60.8;0.0;5.5
2012-11-26;30.7;1.5;28.5;11.3;55.9;0.0;5.9
2012-11-27;30.0;1.1;31.3;15.7;53.1;0.0;6.0
2012-11-28;30.8;1.1;33.8;20.0;46.5;0.0;6.6
2012-11-29;17.5;2.3;28.8;17.2;62.8;0.0;4.7
2012-11-30;21.9;2.0;31.1;18.0;65.6;0.1;5.3
2012-12-01;28.6;2.3;28.5;18.4;55.8;0.0;6.3
2012-12-02;31.3;1.1;32.1;17.7;49.0;0.0;6.5
2012-12-03;26.9;1.2;36.2;17.1;48.5;0.0;6.3
2012-12-04;8.0;1.3;28.1;20.7;78.1;5.3;2.4
2012-12-05;27.1;1.6;31.7;20.4;75.5;5.4;5.7
2012-12-06;21.1;2.3;33.9;22.3;73.4;0.0;5.3
2012-12-07;10.1;1.9;29.7;19.2;79.1;18.8;2.9
2012-12-08;32.3;1.1;28.3;14.7;59.5;9.7;6.0
2012-12-09;32.0;0.8;31.7;17.7;54.6;0.0;6.3
2012-12-10;30.4;2.2;33.7;19.4;52.5;3.3;7.4
2012-12-11;31.0;1.8;30.4;16.7;71.2;26.5;6.2
2012-12-12;5.8;1.3;23.7;19.9;85.8;6.9;1.7
2012-12-13;26.8;1.7;30.0;16.7;76.9;34.6;5.4
2012-12-14;31.6;1.5;28.9;15.0;66.1;0.1;6.0
2012-12-15;31.0;1.6;31.3;16.5;66.1;0.0;6.3
2012-12-16;27.7;1.5;32.9;18.7;70.4;1.2;6.0
2012-12-17;24.6;1.5;27.2;16.8;75.0;14.4;4.8
2012-12-18;18.0;2.4;26.6;16.6;71.1;0.0;4.2
2012-12-19;15.9;1.9;28.2;19.5;82.0;0.5;3.6
2012-12-20;7.4;2.4;25.5;18.8;87.3;9.0;2.0
2012-12-21;14.3;1.4;23.8;16.9;86.6;16.1;2.8
2012-12-22;32.6;1.9;28.2;14.9;65.8;1.2;6.2
2012-12-23;27.5;1.7;31.8;16.9;71.1;0.0;5.8
2012-12-24;30.5;2.4;34.2;23.5;70.1;0.0;7.1
2012-12-25;28.9;3.9;34.9;23.8;69.7;0.0;7.4
2012-12-26;7.6;2.0;23.8;15.3;87.6;42.5;2.0
2012-12-27;14.8;2.5;20.6;14.1;78.1;6.8;3.0
2012-12-28;29.1;2.2;25.6;11.9;73.8;0.1;5.2
2012-12-29;30.4;1.2;28.0;16.1;73.8;0.0;5.6
2012-12-30;29.8;1.3;31.8;18.0;73.7;0.1;6.0
2012-12-31;25.8;2.7;31.5;19.2;75.1;3.0;5.7
2013-01-01;24.5;2.2;21.2;15.2;75.0;31.2;4.3
2013-01-02;31.2;1.6;22.1;10.1;67.4;0.0;5.0
2013-01-03;31.7;1.7;26.6;11.8;68.9;0.0;5.6
2013-01-04;30.1;1.3;31.9;17.6;70.0;0.0;6.1
2013-01-05;6.5;1.8;25.3;19.0;85.9;12.6;1.9
2013-01-06;11.0;1.2;24.7;18.1;86.5;7.1;2.4
2013-01-07;6.6;1.4;21.7;19.1;92.4;5.1;1.6
2013-01-08;27.6;1.6;29.7;18.6;81.4;27.7;5.4
2013-01-09;28.5;1.6;29.1;19.4;74.5;4.2;5.7
2013-01-10;31.6;1.8;29.3;16.3;66.2;0.0;6.2
2013-01-11;32.0;2.1;27.3;14.2;65.4;0.1;6.0
2013-01-12;31.5;1.7;27.3;14.0;66.8;0.0;5.8
2013-01-13;31.2;1.6;27.7;13.9;66.9;0.0;5.8
2013-01-14;30.2;1.6;29.1;17.0;70.1;0.1;5.9
2013-01-15;29.2;1.6;29.7;17.8;69.8;0.0;5.8
2013-01-16;28.9;1.1;30.8;18.0;68.1;0.0;5.8
2013-01-17;18.3;1.2;29.5;19.2;77.4;2.0;4.0
2013-01-18;26.5;2.1;28.2;18.5;75.1;11.1;5.3
2013-01-19;28.6;1.6;27.9;17.4;72.4;0.1;5.5
2013-01-20;25.8;2.6;26.3;15.1;69.2;0.0;5.2
2013-01-21;29.8;2.3;27.9;14.6;67.7;0.0;5.8
2013-01-22;24.5;1.7;29.8;16.5;71.3;0.0;5.1
2013-01-23;25.7;1.0;30.5;19.2;67.4;26.6;5.3
2013-01-24;16.1;2.0;29.7;19.3;73.1;3.8;4.0
2013-01-25;25.0;2.6;25.3;17.4;67.9;13.2;5.1
2013-01-26;30.9;1.3;23.5;10.2;60.9;0.0;5.1
2013-01-27;31.0;1.0;26.5;14.0;58.0;0.0;5.5
2013-01-28;30.8;1.5;29.2;14.1;55.2;0.0;6.0
2013-01-29;30.1;1.3;32.2;16.6;59.7;0.0;6.2
2013-01-30;27.5;1.0;35.6;18.5;59.8;0.0;6.0
2013-01-31;25.1;1.3;35.1;23.1;62.8;0.0;5.9
2013-02-01;26.9;1.2;36.2;22.4;56.3;0.0;6.3
2013-02-02;14.4;2.0;31.1;18.3;76.6;1.5;3.7
2013-02-03;23.5;2.4;25.9;16.5;74.1;14.8;4.6
2013-02-04;29.7;1.4;24.8;11.9;67.4;0.0;5.1
2013-02-05;29.2;1.7;26.8;14.1;65.7;0.0;5.4
2013-02-06;23.7;2.6;28.3;14.4;69.6;0.0;5.1
2013-02-07;27.4;2.0;30.1;16.3;64.1;0.0;5.8
2013-02-08;28.3;1.7;29.5;15.8;68.8;0.0;5.5
2013-02-09;24.9;1.3;32.0;18.6;73.1;0.0;5.2
2013-02-10;23.0;1.0;30.6;19.3;78.2;2.2;4.7
2013-02-11;19.2;1.1;30.7;19.0;78.5;4.0;4.1
2013-02-12;20.8;1.6;30.5;20.3;78.4;6.3;4.5
2013-02-13;24.5;1.2;33.1;21.6;70.5;6.6;5.4
2013-02-14;13.2;1.3;28.0;20.2;83.6;10.5;3.0
2013-02-15;20.7;1.0;29.2;19.7;81.1;9.0;4.2
2013-02-16;24.0;1.0;31.0;20.3;74.3;0.1;4.9
2013-02-17;9.7;1.5;27.0;19.8;84.2;8.8;2.4
2013-02-18;9.2;1.9;24.7;18.2;86.9;10.8;2.2
2013-02-19;9.7;2.5;23.1;15.8;87.0;0.4;2.2
2013-02-20;7.8;1.6;25.0;19.8;92.2;6.2;1.8
2013-02-21;21.3;2.2;27.6;19.3;83.0;40.1;4.2
2013-02-22;21.7;2.2;26.4;16.5;76.6;0.1;4.2
2013-02-23;26.7;1.7;28.1;14.4;74.3;0.0;4.9
2013-02-24;10.8;2.3;27.2;19.1;81.9;1.7;2.8
2013-02-25;23.8;1.6;27.1;17.9;74.2;7.2;4.5
2013-02-26;27.6;1.3;23.4;11.4;65.1;0.1;4.5
